user_id,movie_id,rating,timestamp,title,primary_genre
6,531,4,883600747,Shine (1996),drama
529,260,4,882535693,Event Horizon (1997),action
524,525,3,884634615,"Big Sleep, The (1946)",film-noir
454,526,4,881959698,Ben-Hur (1959),action
690,216,4,881177302,When Harry Met Sally... (1989),comedy
94,738,2,891723558,Threesome (1994),comedy
115,1008,5,881171982,I Shot Andy Warhol (1996),drama
342,654,4,875319745,Chinatown (1974),film-noir
782,325,2,891498720,Crash (1996),drama
314,1471,4,877892430,Hideaway (1995),thriller
71,181,3,877319414,Return of the Jedi (1983),action
116,306,3,876751342,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",drama
9,298,5,886960055,Face/Off (1997),action
389,525,4,880165277,"Big Sleep, The (1946)",film-noir
902,327,3,879463373,Cop Land (1997),crime
417,665,2,880952400,Alien 3 (1992),action
479,751,4,889125759,Tomorrow Never Dies (1997),action
744,482,3,881171420,Some Like It Hot (1959),comedy
554,100,3,876231441,Fargo (1996),crime
374,125,5,880393424,Phenomenon (1996),drama
200,892,4,884127082,Flubber (1997),children
505,748,1,888631208,"Saint, The (1997)",action
660,259,4,891197778,George of the Jungle (1997),children
716,663,5,879795467,Being There (1979),comedy
716,470,4,879797152,Tombstone (1993),western
887,1473,1,881379522,"Little Princess, The (1939)",children
29,180,4,882821989,Apocalypse Now (1979),drama
787,342,2,888979875,"Man Who Knew Too Little, The (1997)",comedy
206,1434,1,888180082,Shooting Fish (1997),romance
177,174,4,880130990,Raiders of the Lost Ark (1981),action
655,1256,3,887425655,"Designated Mourner, The (1997)",drama
405,392,5,885545487,"Man Without a Face, The (1993)",drama
409,633,4,881108126,"Christmas Carol, A (1938)",drama
374,121,4,880393095,Independence Day (ID4) (1996),action
536,380,4,882360734,Star Trek: Generations (1994),action
637,237,2,882903511,Jerry Maguire (1996),drama
851,1009,2,874789084,Stealing Beauty (1996),drama
896,258,5,887157258,Contact (1997),drama
537,513,4,886030891,"Third Man, The (1949)",mystery
773,52,3,888538853,"Madness of King George, The (1994)",drama
616,348,3,891224801,Desperate Measures (1998),crime
451,885,1,879012890,Phantoms (1998),horror
267,732,4,878973650,Dave (1993),comedy
582,268,4,882960396,Chasing Amy (1997),drama
194,281,2,879540567,"River Wild, The (1994)",action
468,89,4,875291722,Blade Runner (1982),film-noir
621,268,4,890517367,Chasing Amy (1997),drama
269,121,1,891451013,Independence Day (ID4) (1996),action
49,225,2,888068651,101 Dalmatians (1996),children
429,159,3,882386051,Basic Instinct (1992),mystery
864,174,5,888887354,Raiders of the Lost Ark (1981),action
896,654,3,887159895,Chinatown (1974),film-noir
4,329,5,892002352,Desperate Measures (1998),crime
326,500,3,879875644,Fly Away Home (1996),adventure
234,1126,4,892079722,"Old Man and the Sea, The (1958)",adventure
553,1009,4,879949212,Stealing Beauty (1996),drama
738,205,5,892844079,Patton (1970),drama
634,7,4,875729069,Twelve Monkeys (1995),drama
889,265,4,880180816,"Hunt for Red October, The (1990)",action
398,692,4,875717020,"American President, The (1995)",comedy
533,687,2,879193517,McHale's Navy (1997),comedy
919,582,5,875373214,"Piano, The (1993)",drama
193,781,3,889124469,French Kiss (1995),comedy
299,847,4,877877649,Looking for Richard (1996),documentary
864,716,2,888889744,Home for the Holidays (1995),drama
682,556,2,888517840,Wild Bill (1995),western
940,655,4,885921775,Stand by Me (1986),adventure
130,1215,2,876251389,Barb Wire (1996),action
286,144,3,877531434,Die Hard (1988),action
128,191,4,879967080,Amadeus (1984),drama
15,289,3,879455262,Evita (1996),drama
452,531,4,875263244,Shine (1996),drama
795,568,3,883251659,Speed (1994),action
585,634,4,891285491,Microcosmos: Le peuple de l'herbe (1996),documentary
85,427,3,879456350,To Kill a Mockingbird (1962),drama
592,344,4,888553156,"Apostle, The (1997)",drama
130,271,5,879352077,Starship Troopers (1997),action
104,3,3,888465739,Four Rooms (1995),thriller
553,641,4,879948386,Paths of Glory (1957),drama
280,946,4,891701027,"Fox and the Hound, The (1981)",animation
96,1232,5,884404017,Madonna: Truth or Dare (1991),documentary
43,217,2,883955930,Bram Stoker's Dracula (1992),horror
190,294,3,891033370,Liar Liar (1997),comedy
40,321,4,889041523,Mother (1996),comedy
682,1440,2,888517538,Above the Rim (1994),drama
215,179,4,891435107,"Clockwork Orange, A (1971)",sci-fi
426,493,4,879444473,"Thin Man, The (1934)",mystery
343,1008,4,876403418,I Shot Andy Warhol (1996),drama
158,455,4,880132772,Jackie Chan's First Strike (1996),action
524,265,4,884636583,"Hunt for Red October, The (1990)",action
660,657,2,891199579,"Manchurian Candidate, The (1962)",film-noir
686,97,2,879546847,Dances with Wolves (1990),adventure
623,88,4,891034973,Sleepless in Seattle (1993),comedy
58,175,5,884663324,Brazil (1985),sci-fi
391,527,3,877399541,Gandhi (1982),drama
145,770,1,875272245,Devil in a Blue Dress (1995),crime
655,722,1,887431047,Nine Months (1995),comedy
329,12,4,891656178,"Usual Suspects, The (1995)",crime
201,187,3,884111312,"Godfather: Part II, The (1974)",action
339,504,5,891032255,Bonnie and Clyde (1967),crime
399,139,3,882348153,"Love Bug, The (1969)",children
18,482,5,880130582,Some Like It Hot (1959),comedy
405,1146,2,885546724,Calendar Girl (1993),drama
214,131,3,891544465,Breakfast at Tiffany's (1961),drama
118,171,5,875384825,Delicatessen (1991),comedy
385,811,4,879443315,Thirty-Two Short Films About Glenn Gould (1993),documentary
130,794,5,875802137,It Could Happen to You (1994),drama
95,737,3,879197021,Sirens (1994),comedy
60,272,4,889286840,Good Will Hunting (1997),drama
130,455,4,874953728,Jackie Chan's First Strike (1996),action
776,127,5,891628731,"Godfather, The (1972)",action
314,827,4,877887292,Daylight (1996),action
334,210,3,891546405,Indiana Jones and the Last Crusade (1989),action
567,134,5,882425873,Citizen Kane (1941),drama
457,529,4,882397763,My Life as a Dog (Mitt liv som hund) (1985),drama
447,156,5,878856625,Reservoir Dogs (1992),crime
488,527,3,891294473,Gandhi (1982),drama
787,348,4,888979875,Desperate Measures (1998),crime
327,895,3,887743670,Scream 2 (1997),horror
65,70,1,879216529,Four Weddings and a Funeral (1994),comedy
194,820,1,879541742,Space Jam (1996),adventure
179,258,5,892151270,Contact (1997),drama
577,939,5,880474933,Murder in the First (1995),drama
535,98,2,879617977,"Silence of the Lambs, The (1991)",drama
774,1091,1,888558041,Pete's Dragon (1977),adventure
720,311,5,891262635,"Wings of the Dove, The (1997)",drama
189,990,3,893264849,Anna Karenina (1997),drama
703,259,1,875242336,George of the Jungle (1997),children
830,195,3,891464054,"Terminator, The (1984)",action
716,673,4,879797535,Cape Fear (1962),film-noir
455,462,3,879110436,Like Water For Chocolate (Como agua para chocolate) (1992),drama
102,636,3,888801577,Escape from New York (1981),action
663,89,4,889493818,Blade Runner (1982),film-noir
666,191,4,880139090,Amadeus (1984),drama
592,149,4,882607910,Jude (1996),drama
907,274,5,880158986,Sabrina (1995),comedy
174,197,5,886434547,"Graduate, The (1967)",drama
727,275,3,883708927,Sense and Sensibility (1995),drama
368,183,5,889783678,Alien (1979),action
817,329,4,874815649,Desperate Measures (1998),crime
417,385,5,879648184,True Lies (1994),action
294,689,3,889241579,"Jackal, The (1997)",action
254,504,3,886472115,Bonnie and Clyde (1967),crime
867,197,4,880078796,"Graduate, The (1967)",drama
698,1,4,886366815,Toy Story (1995),animation
482,50,4,887644063,Star Wars (1977),action
845,272,3,885409374,Good Will Hunting (1997),drama
92,51,4,875812305,Legends of the Fall (1994),drama
682,1074,4,888517792,Reality Bites (1994),comedy
727,474,3,883710910,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),sci-fi
738,260,2,875348571,Event Horizon (1997),action
890,675,5,882404541,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",horror
943,94,4,888639929,Home Alone (1990),children
796,1048,2,893047288,She's the One (1996),comedy
222,393,4,878184028,Mrs. Doubtfire (1993),comedy
796,161,5,893048377,Top Gun (1986),action
532,357,5,892519935,One Flew Over the Cuckoo's Nest (1975),drama
37,841,3,880915711,"Glimmer Man, The (1996)",action
234,463,4,892333865,"Secret of Roan Inish, The (1994)",adventure
577,11,2,880474293,Seven (Se7en) (1995),crime
178,127,5,882823978,"Godfather, The (1972)",action
650,563,3,891388170,Stephen King's The Langoliers (1995),horror
514,195,5,876063938,"Terminator, The (1984)",action
393,1182,3,889731413,Cops and Robbersons (1994),comedy
222,769,2,881060608,Congo (1995),action
457,448,4,882548537,"Omen, The (1976)",horror
474,161,4,887926633,Top Gun (1986),action
379,1032,2,880568109,Little Big League (1994),children
498,150,3,881954451,Swingers (1996),comedy
618,776,2,891307098,Three Wishes (1995),drama
758,441,3,882054797,"Amityville Horror, The (1979)",horror
718,300,5,883348269,Air Force One (1997),action
807,431,4,892528062,Highlander (1986),action
93,283,4,888705146,Emma (1996),drama
279,230,4,892865054,Star Trek IV: The Voyage Home (1986),action
740,271,2,879522753,Starship Troopers (1997),action
494,603,3,879541298,Rear Window (1954),mystery
224,318,5,888082584,Schindler's List (1993),drama
412,64,4,879717505,"Shawshank Redemption, The (1994)",drama
457,154,5,882397058,Monty Python's Life of Brian (1979),comedy
878,497,2,880872395,Bringing Up Baby (1938),comedy
398,182,4,875657802,GoodFellas (1990),crime
405,341,1,885549904,Critical Care (1997),comedy
601,127,4,876346810,"Godfather, The (1972)",action
602,148,4,888638517,"Ghost and the Darkness, The (1996)",action
588,15,5,890015608,Mr. Holland's Opus (1995),drama
804,108,3,879443819,Kids in the Hall: Brain Candy (1996),comedy
313,742,3,891016932,Ransom (1996),drama
317,323,2,891446819,Dante's Peak (1997),action
880,1023,2,880175405,Fathers' Day (1997),comedy
425,100,4,878738853,Fargo (1996),crime
450,722,5,882471524,Nine Months (1995),comedy
747,479,5,888732719,Vertigo (1958),mystery
727,1446,3,883712123,"Bye Bye, Love (1995)",comedy
264,179,5,886122031,"Clockwork Orange, A (1971)",sci-fi
874,127,5,888633310,"Godfather, The (1972)",action
393,1095,2,887745174,High School High (1996),comedy
328,284,3,885047593,Tin Cup (1996),comedy
491,513,5,891189306,"Third Man, The (1949)",mystery
642,132,3,885603636,"Wizard of Oz, The (1939)",adventure
60,493,5,883325994,"Thin Man, The (1934)",mystery
634,678,2,877017632,Volcano (1997),drama
506,271,4,880198184,Starship Troopers (1997),action
731,8,2,886184681,Babe (1995),children
391,228,2,877399486,Star Trek: The Wrath of Khan (1982),action
1,225,2,878542738,101 Dalmatians (1996),children
548,17,3,891044596,From Dusk Till Dawn (1996),action
387,474,5,886480163,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),sci-fi
466,679,3,890285159,Conan the Barbarian (1981),action
407,345,4,884614729,Deconstructing Harry (1997),comedy
45,820,4,881015860,Space Jam (1996),adventure
846,94,4,883950711,Home Alone (1990),children
216,42,5,880234469,Clerks (1994),comedy
770,328,3,875971736,Conspiracy Theory (1997),action
805,546,2,881703473,Broken Arrow (1996),action
796,282,4,892660364,"Time to Kill, A (1996)",drama
655,1169,3,887427210,Fresh (1994),drama
326,670,3,879877387,Body Snatchers (1993),horror
795,636,3,883253661,Escape from New York (1981),action
485,245,3,891041782,"Devil's Own, The (1997)",action
527,474,3,879455792,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),sci-fi
450,158,3,882471524,Weekend at Bernie's (1989),comedy
521,188,4,884478101,Full Metal Jacket (1987),action
323,243,1,878738997,Jungle2Jungle (1997),children
634,315,5,889464384,Apt Pupil (1998),drama
374,552,4,880938255,Species (1995),sci-fi
774,585,1,888556225,Son in Law (1993),comedy
727,114,5,883710152,Wallace & Gromit: The Best of Aardman Animation (1996),animation
347,300,5,881652054,Air Force One (1997),action
902,250,4,879465073,"Fifth Element, The (1997)",action
771,114,4,880659539,Wallace & Gromit: The Best of Aardman Animation (1996),animation
539,258,4,879787770,Contact (1997),drama
815,434,3,878696619,Forbidden Planet (1956),sci-fi
280,1099,5,891701114,"Red Firecracker, Green Firecracker (1994)",drama
379,23,4,880524783,Taxi Driver (1976),drama
511,1527,4,890004952,Senseless (1998),comedy
269,234,1,891449406,Jaws (1975),action
110,313,5,886987183,Titanic (1997),action
193,333,1,889123039,"Game, The (1997)",mystery
896,1018,3,887160116,Tie Me Up! Tie Me Down! (1990),drama
896,135,3,887158926,2001: A Space Odyssey (1968),drama
664,302,4,876523093,L.A. Confidential (1997),crime
537,1475,2,886031786,Bhaji on the Beach (1993),comedy
741,288,4,891018070,Scream (1996),horror
375,176,4,886621917,Aliens (1986),action
210,174,5,887736045,Raiders of the Lost Ark (1981),action
381,634,3,892696872,Microcosmos: Le peuple de l'herbe (1996),documentary
55,678,3,878176206,Volcano (1997),drama
484,125,4,881450017,Phenomenon (1996),drama
459,255,4,879563613,My Best Friend's Wedding (1997),comedy
772,332,4,877533731,Kiss the Girls (1997),crime
297,475,5,874954426,Trainspotting (1996),drama
109,79,5,880572721,"Fugitive, The (1993)",action
894,1295,3,879896268,Kicked in the Head (1997),comedy
749,414,4,878848189,My Favorite Year (1982),comedy
804,363,4,879446245,Sudden Death (1995),action
59,1005,5,888206363,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",drama
416,106,3,876697913,Diabolique (1996),drama
655,734,3,887523477,Made in America (1993),comedy
381,887,3,892697941,Eve's Bayou (1997),drama
389,478,5,879991264,"Philadelphia Story, The (1940)",comedy
690,80,3,881177778,Hot Shots! Part Deux (1993),action
840,656,4,891205041,M (1931),crime
25,143,3,885852529,"Sound of Music, The (1965)",musical
731,478,4,886182555,"Philadelphia Story, The (1940)",comedy
387,20,4,886480789,Angels and Insects (1995),drama
327,502,3,887747134,Bananas (1971),comedy
682,144,3,888522418,Die Hard (1988),action
894,475,3,880416176,Trainspotting (1996),drama
525,237,4,881085893,Jerry Maguire (1996),drama
301,187,4,882076403,"Godfather: Part II, The (1974)",action
363,1056,4,891496169,Cronos (1992),horror
566,168,4,881650003,Monty Python and the Holy Grail (1974),comedy
479,756,1,879462203,Father of the Bride Part II (1995),comedy
398,124,5,875717717,Lone Star (1996),drama
648,200,2,884883476,"Shining, The (1980)",horror
435,603,3,884131118,Rear Window (1954),mystery
276,628,4,874786538,Sleepers (1996),crime
655,77,3,887430746,"Firm, The (1993)",drama
608,168,1,880403810,Monty Python and the Holy Grail (1974),comedy
639,52,3,891239838,"Madness of King George, The (1994)",drama
393,761,4,889728667,Nick of Time (1995),action
90,98,5,891383204,"Silence of the Lambs, The (1991)",drama
290,230,4,880473557,Star Trek IV: The Voyage Home (1986),action
766,497,3,891309736,Bringing Up Baby (1938),comedy
758,31,3,881977872,Crimson Tide (1995),drama
896,809,2,887160771,Rising Sun (1993),action
3,326,2,889237224,G.I. Jane (1997),action
49,1074,2,888069165,Reality Bites (1994),comedy
409,166,4,881107992,Manon of the Spring (Manon des sources) (1986),drama
606,197,3,880926862,"Graduate, The (1967)",drama
592,197,5,882955863,"Graduate, The (1967)",drama
618,421,3,891308615,William Shakespeare's Romeo and Juliet (1996),drama
214,508,4,891543157,"People vs. Larry Flynt, The (1996)",drama
465,109,3,883532119,Mystery Science Theater 3000: The Movie (1996),comedy
499,55,4,885599598,"Professional, The (1994)",crime
259,154,5,876365003,Monty Python's Life of Brian (1979),comedy
922,402,3,891448451,Ghost (1990),comedy
785,318,4,879439232,Schindler's List (1993),drama
363,792,4,891495918,Bullets Over Broadway (1994),comedy
659,805,5,891383561,Manhattan Murder Mystery (1993),comedy
811,300,5,886377373,Air Force One (1997),action
899,597,2,884120270,Eraser (1996),action
181,1067,1,878962550,Bottle Rocket (1996),comedy
380,95,4,885479274,Aladdin (1992),animation
719,620,4,879359034,"Chamber, The (1996)",drama
624,870,4,879793155,Touch (1997),romance
854,735,3,882813990,Philadelphia (1993),drama
200,419,4,884129232,Mary Poppins (1964),children
748,83,3,879455019,Much Ado About Nothing (1993),comedy
441,313,4,891035056,Titanic (1997),action
488,526,4,891294530,Ben-Hur (1959),action
345,100,5,884902317,Fargo (1996),crime
567,271,4,882426327,Starship Troopers (1997),action
535,182,3,879617574,GoodFellas (1990),crime
72,180,4,880036579,Apocalypse Now (1979),drama
301,743,2,882075356,"Crow: City of Angels, The (1996)",action
308,479,5,887738346,Vertigo (1958),mystery
397,1018,4,882839517,Tie Me Up! Tie Me Down! (1990),drama
303,541,3,879543988,Mortal Kombat (1995),action
62,365,2,879376096,Powder (1995),drama
216,1161,4,881432609,Palookaville (1996),action
479,210,4,889125866,Indiana Jones and the Last Crusade (1989),action
458,301,1,889323539,In & Out (1997),comedy
65,255,3,879217406,My Best Friend's Wedding (1997),comedy
504,25,4,887831419,"Birdcage, The (1996)",comedy
748,118,2,879455040,Twister (1996),action
16,940,2,877721236,Airheads (1994),comedy
38,419,5,892429347,Mary Poppins (1964),children
486,889,4,879873973,"Tango Lesson, The (1997)",romance
625,179,4,891961170,"Clockwork Orange, A (1971)",sci-fi
680,203,3,876816162,Unforgiven (1992),western
232,196,5,888549757,Dead Poets Society (1989),drama
537,510,3,886031575,"Magnificent Seven, The (1954)",action
435,826,2,884134713,"Phantom, The (1996)",adventure
587,264,4,892871400,Mimic (1997),sci-fi
223,977,2,891550295,"Substitute, The (1996)",action
202,179,1,879727294,"Clockwork Orange, A (1971)",sci-fi
632,95,5,879456955,Aladdin (1992),animation
230,435,4,880484444,Butch Cassidy and the Sundance Kid (1969),action
708,873,5,892718965,Picture Perfect (1997),comedy
303,1337,1,879485770,Larger Than Life (1996),comedy
659,192,4,891384372,Raging Bull (1980),drama
405,997,1,885547644,Stuart Saves His Family (1995),comedy
864,472,4,888888861,Dragonheart (1996),action
716,187,3,879795189,"Godfather: Part II, The (1974)",action
406,158,2,880132115,Weekend at Bernie's (1989),comedy
417,1,4,879646413,Toy Story (1995),animation
758,319,4,880672321,Everyone Says I Love You (1996),comedy
676,295,1,892686220,Breakdown (1997),action
62,402,3,879375883,Ghost (1990),comedy
698,423,2,886366731,E.T. the Extra-Terrestrial (1982),children
7,417,3,892132652,"Parent Trap, The (1961)",children
16,294,4,877717116,Liar Liar (1997),comedy
806,273,4,882385524,Heat (1995),action
52,111,4,882922357,"Truth About Cats & Dogs, The (1996)",comedy
784,299,3,891387155,Hoodlum (1997),crime
111,269,5,891679692,"Full Monty, The (1997)",comedy
592,242,5,882607286,Kolya (1996),comedy
634,235,3,875729825,Mars Attacks! (1996),action
702,1127,2,885767414,"Truman Show, The (1998)",drama
273,340,3,891292761,Boogie Nights (1997),drama
578,288,3,887229335,Scream (1996),horror
542,496,4,886532534,It's a Wonderful Life (1946),drama
747,1028,1,888733480,Grumpier Old Men (1995),comedy
397,652,3,885350326,Rosencrantz and Guildenstern Are Dead (1990),comedy
118,564,1,875385335,Tales from the Hood (1995),comedy
576,323,3,886960604,Dante's Peak (1997),action
661,132,5,886841714,"Wizard of Oz, The (1939)",adventure
416,326,5,893214041,G.I. Jane (1997),action
363,665,2,891498964,Alien 3 (1992),action
7,258,4,892135277,Contact (1997),drama
7,140,5,891353124,Homeward Bound: The Incredible Journey (1993),adventure
659,648,3,891332006,"Quiet Man, The (1952)",comedy
174,1254,1,886434421,Gone Fishin' (1997),comedy
161,508,2,891171657,"People vs. Larry Flynt, The (1996)",drama
435,52,5,884132403,"Madness of King George, The (1994)",drama
900,871,1,877833443,Vegas Vacation (1997),comedy
805,472,2,881695040,Dragonheart (1996),action
4,324,5,892002353,Lost Highway (1997),mystery
497,96,4,879310705,Terminator 2: Judgment Day (1991),action
390,258,5,879693461,Contact (1997),drama
276,471,4,874786657,Courage Under Fire (1996),drama
291,1059,4,874834345,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),comedy
374,844,4,880394000,Freeway (1996),crime
58,1069,2,893027661,Amateur (1994),crime
13,510,5,882139717,"Magnificent Seven, The (1954)",action
648,72,4,884881722,"Mask, The (1994)",comedy
908,55,3,879722334,"Professional, The (1994)",crime
7,210,4,891352904,Indiana Jones and the Last Crusade (1989),action
474,633,4,887926436,"Christmas Carol, A (1938)",drama
615,518,4,879448632,Miller's Crossing (1990),drama
208,996,3,883108684,"Big Green, The (1995)",children
526,1007,3,885682657,Waiting for Guffman (1996),comedy
320,292,3,884748299,Rosewood (1997),drama
399,42,2,882510250,Clerks (1994),comedy
471,393,5,889827918,Mrs. Doubtfire (1993),comedy
116,900,4,888311676,Kundun (1997),drama
653,238,1,878866604,Raising Arizona (1987),comedy
758,902,4,889328320,"Big Lebowski, The (1998)",comedy
577,281,3,880470447,"River Wild, The (1994)",action
200,365,5,884129962,Powder (1995),drama
477,724,4,875941086,Circle of Friends (1995),drama
90,699,4,891385298,Little Women (1994),drama
682,944,3,888522073,Renaissance Man (1994),comedy
381,283,5,892697655,Emma (1996),drama
572,284,3,879449840,Tin Cup (1996),comedy
435,185,4,884131741,Psycho (1960),horror
320,156,5,884750574,Reservoir Dogs (1992),crime
880,327,3,880166475,Cop Land (1997),crime
405,382,1,885546336,"Adventures of Priscilla, Queen of the Desert, The (1994)",comedy
712,67,3,874957086,Ace Ventura: Pet Detective (1994),comedy
401,69,3,891033417,Forrest Gump (1994),comedy
551,70,4,892783057,Four Weddings and a Funeral (1994),comedy
643,249,3,891446323,Austin Powers: International Man of Mystery (1997),comedy
371,22,5,877487134,Braveheart (1995),action
119,25,5,886177013,"Birdcage, The (1996)",comedy
303,729,3,879483568,Nell (1994),drama
478,144,5,889396509,Die Hard (1988),action
264,436,3,886122352,"American Werewolf in London, An (1981)",horror
291,28,4,875086920,Apollo 13 (1995),action
371,179,3,877487364,"Clockwork Orange, A (1971)",sci-fi
872,820,3,888479624,Space Jam (1996),adventure
927,426,4,879191432,"Transformers: The Movie, The (1986)",action
601,418,2,876350766,Cinderella (1950),animation
101,1047,2,877136424,Multiplicity (1996),comedy
592,264,2,882607528,Mimic (1997),sci-fi
379,63,2,880962215,"Santa Clause, The (1994)",children
477,739,4,875941191,Pretty Woman (1990),comedy
334,488,5,891546231,Sunset Blvd. (1950),film-noir
704,639,2,891397667,"Tin Drum, The (Blechtrommel, Die) (1979)",drama
195,413,3,885110849,Tales from the Crypt Presents: Bordello of Blood (1996),horror
269,506,5,891449572,Rebel Without a Cause (1955),drama
56,748,4,892676028,"Saint, The (1997)",action
262,56,4,879792027,Pulp Fiction (1994),crime
193,739,4,889126427,Pretty Woman (1990),comedy
476,944,2,883364813,Renaissance Man (1994),comedy
207,746,4,877878342,Real Genius (1985),comedy
551,172,2,892778164,"Empire Strikes Back, The (1980)",action
59,855,4,888204502,Diva (1981),action
885,739,4,885715241,Pretty Woman (1990),comedy
823,172,5,878437589,"Empire Strikes Back, The (1980)",action
704,528,3,891397491,"Killing Fields, The (1984)",drama
865,588,2,880235060,Beauty and the Beast (1991),animation
62,183,4,879374893,Alien (1979),action
499,511,5,885599227,Lawrence of Arabia (1962),adventure
569,756,3,879794660,Father of the Bride Part II (1995),comedy
359,286,5,886453161,"English Patient, The (1996)",drama
177,318,4,880130618,Schindler's List (1993),drama
328,549,4,885047556,Rob Roy (1995),drama
295,485,4,879517558,My Fair Lady (1964),musical
885,216,3,885715221,When Harry Met Sally... (1989),comedy
618,88,4,891309440,Sleepless in Seattle (1993),comedy
754,742,3,879451991,Ransom (1996),drama
416,168,5,893212929,Monty Python and the Holy Grail (1974),comedy
524,418,1,884637598,Cinderella (1950),animation
666,124,3,880313391,Lone Star (1996),drama
495,214,5,888632219,Pink Floyd - The Wall (1982),drama
878,265,3,880866626,"Hunt for Red October, The (1990)",action
292,499,5,881105245,Cat on a Hot Tin Roof (1958),drama
280,102,5,891701328,"Aristocats, The (1970)",animation
541,38,3,883871617,"Net, The (1995)",sci-fi
256,546,4,882151088,Broken Arrow (1996),action
731,213,5,886183515,"Room with a View, A (1986)",drama
490,277,3,875428531,Restoration (1995),drama
125,1180,3,892838865,I Love Trouble (1994),action
371,523,4,880435210,Cool Hand Luke (1967),comedy
707,747,3,886287900,Benny & Joon (1993),comedy
532,2,5,893119336,GoldenEye (1995),action
553,89,5,879948386,Blade Runner (1982),film-noir
479,1608,2,889125499,Buddy (1997),adventure
312,165,5,891698726,Jean de Florette (1986),drama
399,282,3,882340775,"Time to Kill, A (1996)",drama
804,719,3,879445132,Canadian Bacon (1994),comedy
342,1070,3,875319412,Living in Oblivion (1995),comedy
707,736,4,886286311,Shadowlands (1993),drama
504,295,4,887831567,Breakdown (1997),action
345,738,3,884993636,Threesome (1994),comedy
200,576,4,884130415,Cliffhanger (1993),action
96,200,5,884403215,"Shining, The (1980)",horror
18,549,4,880131173,Rob Roy (1995),drama
7,52,4,891353801,"Madness of King George, The (1994)",drama
930,410,3,879534973,Kingpin (1996),comedy
328,313,4,893195532,Titanic (1997),action
394,84,4,880889583,Robert A. Heinlein's The Puppet Masters (1994),horror
592,750,5,886394208,Amistad (1997),drama
486,237,4,879874629,Jerry Maguire (1996),drama
174,1262,5,886434566,Walking and Talking (1996),romance
882,117,4,879861492,"Rock, The (1996)",action
387,547,4,886484561,"Young Poisoner's Handbook, The (1995)",crime
889,789,2,880179508,Swimming with Sharks (1995),comedy
555,265,3,879975505,"Hunt for Red October, The (1990)",action
474,73,3,887928793,Maverick (1994),action
916,182,3,880844123,GoodFellas (1990),crime
387,241,1,886483194,"Last of the Mohicans, The (1992)",action
393,690,4,887742110,Seven Years in Tibet (1997),drama
801,681,1,890332820,Wishmaster (1997),horror
139,237,3,879538254,Jerry Maguire (1996),drama
374,223,5,880394520,Sling Blade (1996),drama
263,272,5,891296919,Good Will Hunting (1997),drama
428,242,4,885943651,Kolya (1996),comedy
345,98,5,884916235,"Silence of the Lambs, The (1991)",drama
387,625,2,886483669,"Sword in the Stone, The (1963)",animation
7,633,5,891351509,"Christmas Carol, A (1938)",drama
627,660,4,879530463,Fried Green Tomatoes (1991),drama
155,327,2,879371061,Cop Land (1997),crime
659,179,1,891384077,"Clockwork Orange, A (1971)",sci-fi
758,139,4,882053834,"Love Bug, The (1969)",children
655,1017,3,887611566,Trees Lounge (1996),drama
234,1457,3,892079538,Love Is All There Is (1996),comedy
788,70,4,880869908,Four Weddings and a Funeral (1994),comedy
343,8,5,876404836,Babe (1995),children
913,11,4,881037106,Seven (Se7en) (1995),crime
115,32,5,881171348,Crumb (1994),documentary
804,322,5,879440700,Murder at 1600 (1997),mystery
343,786,4,876406181,"Perez Family, The (1995)",comedy
474,1020,3,887926573,Gaslight (1944),mystery
889,483,4,880178183,Casablanca (1942),drama
113,329,3,875935312,Desperate Measures (1998),crime
125,290,4,892838375,Fierce Creatures (1997),comedy
555,302,3,879962096,L.A. Confidential (1997),crime
446,359,3,879787226,"Assignment, The (1997)",thriller
504,196,4,887838935,Dead Poets Society (1989),drama
694,357,5,875726618,One Flew Over the Cuckoo's Nest (1975),drama
40,750,3,889041523,Amistad (1997),drama
12,4,5,879960826,Get Shorty (1995),action
724,322,1,883757784,Murder at 1600 (1997),mystery
863,1395,4,889289491,Hurricane Streets (1998),drama
934,94,4,891196117,Home Alone (1990),children
653,575,1,880153406,City Slickers II: The Legend of Curly's Gold (1994),comedy
313,153,3,891015268,"Fish Called Wanda, A (1988)",comedy
879,118,3,887761562,Twister (1996),action
454,237,4,881960361,Jerry Maguire (1996),drama
896,568,2,887159603,Speed (1994),action
937,224,4,876769480,Ridicule (1996),drama
84,245,4,883449530,"Devil's Own, The (1997)",action
828,512,5,891037948,Wings of Desire (1987),comedy
430,56,4,877226323,Pulp Fiction (1994),crime
354,602,3,891217717,"American in Paris, An (1951)",musical
308,179,4,887736584,"Clockwork Orange, A (1971)",sci-fi
363,47,5,891496264,Ed Wood (1994),comedy
778,367,5,890802895,Clueless (1995),comedy
56,194,5,892676908,"Sting, The (1973)",comedy
279,1498,4,891208884,Farmer & Chase (1995),comedy
642,1055,4,886569483,"Simple Twist of Fate, A (1994)",drama
