movie_id,title,primary_genre
783,Milk Money (1994),comedy
784,Beyond Bedlam (1993),drama
785,Only You (1994),comedy
786,"Perez Family, The (1995)",comedy
787,Roommates (1995),comedy
788,Relative Fear (1994),horror
789,Swimming with Sharks (1995),comedy
790,Tommy Boy (1995),comedy
791,"Baby-Sitters Club, The (1995)",children
792,Bullets Over Broadway (1994),comedy
793,Crooklyn (1994),comedy
794,It Could Happen to You (1994),drama
795,Richie Rich (1994),children
796,Speechless (1994),comedy
797,Timecop (1994),action
798,Bad Company (1995),action
799,Boys Life (1995),drama
800,In the Mouth of Madness (1995),horror
801,"Air Up There, The (1994)",comedy
802,Hard Target (1993),action
803,Heaven & Earth (1993),action
804,Jimmy Hollywood (1994),comedy
805,Manhattan Murder Mystery (1993),comedy
806,Menace II Society (1993),action
807,Poetic Justice (1993),drama
808,"Program, The (1993)",action
809,Rising Sun (1993),action
810,"Shadow, The (1994)",action
811,Thirty-Two Short Films About Glenn Gould (1993),documentary
812,Andre (1994),adventure
813,"Celluloid Closet, The (1995)",documentary
814,"Great Day in Harlem, A (1994)",documentary
815,One Fine Day (1996),drama
816,Candyman: Farewell to the Flesh (1995),horror
817,Frisk (1995),drama
818,Girl 6 (1996),comedy
819,Eddie (1996),comedy
820,Space Jam (1996),adventure
821,Mrs. Winterbourne (1996),comedy
822,Faces (1968),drama
823,Mulholland Falls (1996),crime
824,"Great White Hype, The (1996)",comedy
825,"Arrival, The (1996)",action
826,"Phantom, The (1996)",adventure
827,Daylight (1996),action
828,Alaska (1996),adventure
829,Fled (1996),action
830,Power 98 (1995),action
831,Escape from L.A. (1996),action
832,Bogus (1996),children
833,Bulletproof (1996),action
834,Halloween: The Curse of Michael Myers (1995),horror
835,"Gay Divorcee, The (1934)",comedy
836,Ninotchka (1939),comedy
837,Meet John Doe (1941),drama
838,In the Line of Duty 2 (1987),action
839,Loch Ness (1995),horror
840,Last Man Standing (1996),action
841,"Glimmer Man, The (1996)",action
842,Pollyanna (1960),children
843,"Shaggy Dog, The (1959)",children
844,Freeway (1996),crime
845,That Thing You Do! (1996),comedy
846,To Gillian on Her 37th Birthday (1996),drama
847,Looking for Richard (1996),documentary
848,"Murder, My Sweet (1944)",film-noir
849,Days of Thunder (1990),action
850,"Perfect Candidate, A (1996)",documentary
851,Two or Three Things I Know About Her (1966),drama
852,"Bloody Child, The (1996)",drama
853,Braindead (1992),comedy
854,Bad Taste (1987),comedy
855,Diva (1981),action
856,Night on Earth (1991),comedy
857,Paris Was a Woman (1995),documentary
858,Amityville: Dollhouse (1996),horror
859,April Fool's Day (1986),comedy
860,"Believers, The (1987)",horror
861,Nosferatu a Venezia (1986),horror
862,Jingle All the Way (1996),adventure
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",drama
864,My Fellow Americans (1996),comedy
865,"Ice Storm, The (1997)",drama
866,Michael (1996),comedy
867,"Whole Wide World, The (1996)",drama
868,Hearts and Minds (1996),drama
869,Fools Rush In (1997),comedy
870,Touch (1997),romance
871,Vegas Vacation (1997),comedy
872,Love Jones (1997),romance
873,Picture Perfect (1997),comedy
874,Career Girls (1997),drama
875,She's So Lovely (1997),drama
876,Money Talks (1997),action
877,Excess Baggage (1997),adventure
878,That Darn Cat! (1997),children
879,"Peacemaker, The (1997)",action
880,Soul Food (1997),drama
881,Money Talks (1997),action
882,Washington Square (1997),drama
883,Telling Lies in America (1997),drama
884,Year of the Horse (1997),documentary
885,Phantoms (1998),horror
886,"Life Less Ordinary, A (1997)",romance
887,Eve's Bayou (1997),drama
888,One Night Stand (1997),drama
889,"Tango Lesson, The (1997)",romance
890,Mortal Kombat: Annihilation (1997),action
891,Bent (1997),drama
892,Flubber (1997),children
893,For Richer or Poorer (1997),comedy
894,Home Alone 3 (1997),children
895,Scream 2 (1997),horror
896,"Sweet Hereafter, The (1997)",drama
897,Time Tracers (1995),action
898,"Postman, The (1997)",drama
899,"Winter Guest, The (1997)",drama
900,Kundun (1997),drama
901,Mr. Magoo (1997),comedy
902,"Big Lebowski, The (1998)",comedy
903,Afterglow (1997),drama
904,Ma vie en rose (My Life in Pink) (1997),comedy
905,Great Expectations (1998),drama
906,Oscar & Lucinda (1997),drama
907,Vermin (1998),comedy
908,Half Baked (1998),comedy
909,Dangerous Beauty (1998),drama
910,Nil By Mouth (1997),drama
911,Twilight (1998),crime
912,U.S. Marshalls (1998),action
913,Love and Death on Long Island (1997),comedy
914,Wild Things (1998),crime
915,Primary Colors (1998),drama
916,Lost in Space (1998),action
917,Mercury Rising (1998),action
918,City of Angels (1998),romance
919,"City of Lost Children, The (1995)",adventure
920,Two Bits (1995),drama
921,Farewell My Concubine (1993),drama
922,Dead Man (1995),western
923,Raise the Red Lantern (1991),drama
924,White Squall (1996),adventure
925,Unforgettable (1996),sci-fi
926,Down Periscope (1996),comedy
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",drama
928,"Craft, The (1996)",drama
929,Harriet the Spy (1996),children
930,Chain Reaction (1996),action
931,"Island of Dr. Moreau, The (1996)",sci-fi
932,First Kid (1996),children
933,"Funeral, The (1996)",drama
934,"Preacher's Wife, The (1996)",drama
935,Paradise Road (1997),drama
936,Brassed Off (1996),comedy
937,"Thousand Acres, A (1997)",drama
938,"Smile Like Yours, A (1997)",comedy
939,Murder in the First (1995),drama
940,Airheads (1994),comedy
941,With Honors (1994),comedy
942,What's Love Got to Do with It (1993),drama
943,Killing Zoe (1994),thriller
944,Renaissance Man (1994),comedy
945,Charade (1963),comedy
946,"Fox and the Hound, The (1981)",animation
947,"Big Blue, The (Grand bleu, Le) (1988)",adventure
948,Booty Call (1997),comedy
949,How to Make an American Quilt (1995),drama
950,Georgia (1995),drama
951,"Indian in the Cupboard, The (1995)",adventure
952,Blue in the Face (1995),comedy
953,Unstrung Heroes (1995),comedy
954,Unzipped (1995),documentary
955,Before Sunrise (1995),drama
956,Nobody's Fool (1994),drama
957,Pushing Hands (1992),comedy
958,To Live (Huozhe) (1994),drama
959,Dazed and Confused (1993),comedy
960,Naked (1993),drama
961,Orlando (1993),drama
962,Ruby in Paradise (1993),drama
963,Some Folks Call It a Sling Blade (1993),drama
964,"Month by the Lake, A (1995)",comedy
965,Funny Face (1957),comedy
966,"Affair to Remember, An (1957)",romance
967,Little Lord Fauntleroy (1936),drama
968,"Inspector General, The (1949)",musical
969,Winnie the Pooh and the Blustery Day (1968),animation
970,Hear My Song (1991),comedy
971,Mediterraneo (1991),comedy
972,Passion Fish (1992),drama
973,Grateful Dead (1995),documentary
974,Eye for an Eye (1996),drama
975,Fear (1996),thriller
976,Solo (1996),action
977,"Substitute, The (1996)",action
978,Heaven's Prisoners (1996),mystery
979,"Trigger Effect, The (1996)",drama
980,Mother Night (1996),drama
981,Dangerous Ground (1997),drama
982,Maximum Risk (1996),action
983,"Rich Man's Wife, The (1996)",thriller
984,Shadow Conspiracy (1997),thriller
985,Blood & Wine (1997),drama
986,Turbulence (1997),thriller
987,Underworld (1997),thriller
988,"Beautician and the Beast, The (1997)",comedy
989,Cats Don't Dance (1997),animation
990,Anna Karenina (1997),drama
991,Keys to Tulsa (1997),crime
992,Head Above Water (1996),comedy
993,Hercules (1997),adventure
994,"Last Time I Committed Suicide, The (1997)",drama
995,"Kiss Me, Guido (1997)",comedy
996,"Big Green, The (1995)",children
997,Stuart Saves His Family (1995),comedy
998,Cabin Boy (1994),comedy
999,Clean Slate (1994),comedy
1000,Lightning Jack (1994),comedy
1001,"Stupids, The (1996)",comedy
1002,"Pest, The (1997)",comedy
1003,That Darn Cat! (1997),children
1004,Geronimo: An American Legend (1993),drama
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",drama
1006,Until the End of the World (Bis ans Ende der Welt) (1991),drama
1007,Waiting for Guffman (1996),comedy
1008,I Shot Andy Warhol (1996),drama
1009,Stealing Beauty (1996),drama
1010,Basquiat (1996),drama
1011,2 Days in the Valley (1996),crime
1012,Private Parts (1997),comedy
1013,Anaconda (1997),action
1014,Romy and Michele's High School Reunion (1997),comedy
1015,Shiloh (1997),children
1016,Con Air (1997),action
1017,Trees Lounge (1996),drama
1018,Tie Me Up! Tie Me Down! (1990),drama
1019,"Die xue shuang xiong (Killer, The) (1989)",action
1020,Gaslight (1944),mystery
1021,8 1/2 (1963),drama
1022,"Fast, Cheap & Out of Control (1997)",documentary
1023,Fathers' Day (1997),comedy
1024,Mrs. Dalloway (1997),romance
1025,Fire Down Below (1997),action
1026,"Lay of the Land, The (1997)",comedy
1027,"Shooter, The (1995)",action
1028,Grumpier Old Men (1995),comedy
1029,Jury Duty (1995),comedy
1030,"Beverly Hillbillies, The (1993)",comedy
1031,Lassie (1994),adventure
1032,Little Big League (1994),children
1033,Homeward Bound II: Lost in San Francisco (1996),adventure
1034,"Quest, The (1996)",action
1035,Cool Runnings (1993),comedy
1036,Drop Dead Fred (1991),comedy
1037,Grease 2 (1982),comedy
1038,Switchback (1997),thriller
1039,Hamlet (1996),drama
1040,Two if by Sea (1996),comedy
1041,Forget Paris (1995),comedy
1042,Just Cause (1995),mystery
1043,Rent-a-Kid (1995),comedy
1044,"Paper, The (1994)",comedy
1045,Fearless (1993),drama
1046,Malice (1993),thriller
1047,Multiplicity (1996),comedy
1048,She's the One (1996),comedy
1049,House Arrest (1996),comedy
1050,"Ghost and Mrs. Muir, The (1947)",drama
1051,"Associate, The (1996)",comedy
1052,Dracula: Dead and Loving It (1995),comedy
1053,Now and Then (1995),drama
1054,Mr. Wrong (1996),comedy
1055,"Simple Twist of Fate, A (1994)",drama
1056,Cronos (1992),horror
1057,"Pallbearer, The (1996)",comedy
1058,"War, The (1994)",adventure
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),comedy
1060,"Adventures of Pinocchio, The (1996)",adventure
1061,"Evening Star, The (1996)",comedy
1062,Four Days in September (1997),drama
1063,"Little Princess, A (1995)",children
1064,Crossfire (1947),crime
1065,Koyaanisqatsi (1983),documentary
1066,Balto (1995),animation
1067,Bottle Rocket (1996),comedy
1068,"Star Maker, The (Uomo delle stelle, L') (1995)",drama
1069,Amateur (1994),crime
1070,Living in Oblivion (1995),comedy
1071,Party Girl (1995),comedy
1072,"Pyromaniac's Love Story, A (1995)",comedy
1073,Shallow Grave (1994),thriller
1074,Reality Bites (1994),comedy
1075,"Man of No Importance, A (1994)",drama
1076,"Pagemaster, The (1994)",action
1077,Love and a .45 (1994),thriller
1078,Oliver & Company (1988),animation
1079,Joe's Apartment (1996),comedy
1080,Celestial Clockwork (1994),comedy
1081,Curdled (1996),crime
1082,Female Perversions (1996),drama
1083,Albino Alligator (1996),crime
1084,Anne Frank Remembered (1995),documentary
1085,Carried Away (1996),drama
1086,It's My Party (1995),drama
1087,Bloodsport 2 (1995),action
1088,Double Team (1997),action
1089,Speed 2: Cruise Control (1997),action
1090,Sliver (1993),thriller
1091,Pete's Dragon (1977),adventure
1092,Dear God (1996),comedy
1093,Live Nude Girls (1995),comedy
1094,"Thin Line Between Love and Hate, A (1996)",comedy
1095,High School High (1996),comedy
1096,Commandments (1997),romance
1097,"Hate (Haine, La) (1995)",drama
1098,Flirting With Disaster (1996),comedy
1099,"Red Firecracker, Green Firecracker (1994)",drama
1100,What Happened Was... (1994),comedy
1101,Six Degrees of Separation (1993),drama
1102,Two Much (1996),comedy
1103,Trust (1990),comedy
1104,C'est arrivé près de chez vous (1992),comedy
1105,Firestorm (1998),action
1106,"Newton Boys, The (1998)",crime
1107,Beyond Rangoon (1995),drama
1108,Feast of July (1995),drama
1109,Death and the Maiden (1994),drama
1110,Tank Girl (1995),action
1111,Double Happiness (1994),drama
1112,Cobb (1994),drama
1113,Mrs. Parker and the Vicious Circle (1994),drama
1114,Faithful (1996),comedy
1115,Twelfth Night (1996),comedy
1116,"Mark of Zorro, The (1940)",adventure
1117,Surviving Picasso (1996),drama
1118,Up in Smoke (1978),comedy
1119,Some Kind of Wonderful (1987),drama
1120,I'm Not Rappaport (1996),comedy
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",drama
1122,They Made Me a Criminal (1939),crime
1123,"Last Time I Saw Paris, The (1954)",drama
1124,"Farewell to Arms, A (1932)",romance
1125,"Innocents, The (1961)",thriller
1126,"Old Man and the Sea, The (1958)",adventure
1127,"Truman Show, The (1998)",drama
1128,Heidi Fleiss: Hollywood Madam (1995) ,documentary
1129,Chungking Express (1994),drama
1130,Jupiter's Wife (1994),documentary
1131,Safe (1995),thriller
1132,Feeling Minnesota (1996),drama
1133,Escape to Witch Mountain (1975),adventure
1134,Get on the Bus (1996),drama
1135,"Doors, The (1991)",drama
1136,Ghosts of Mississippi (1996),drama
1137,Beautiful Thing (1996),drama
1138,Best Men (1997),action
1139,Hackers (1995),action
1140,"Road to Wellville, The (1994)",comedy
1141,"War Room, The (1993)",documentary
1142,When We Were Kings (1996),documentary
1143,Hard Eight (1996),crime
1144,"Quiet Room, The (1996)",drama
1145,Blue Chips (1994),drama
1146,Calendar Girl (1993),drama
1147,My Family (1995),drama
1148,Tom & Viv (1994),drama
1149,Walkabout (1971),drama
1150,Last Dance (1996),drama
1151,Original Gangstas (1996),crime
1152,In Love and War (1996),romance
1153,Backbeat (1993),drama
1154,Alphaville (1965),sci-fi
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",comedy
1156,Cyclo (1995),crime
1157,"Relic, The (1997)",horror
1158,"Fille seule, La (A Single Girl) (1995)",drama
1159,Stalker (1979),mystery
1160,Love! Valour! Compassion! (1997),drama
1161,Palookaville (1996),action
1162,Phat Beach (1996),comedy
1163,"Portrait of a Lady, The (1996)",drama
1164,Zeus and Roxanne (1997),children
1165,Big Bully (1996),comedy
1166,Love & Human Remains (1993),comedy
1167,"Sum of Us, The (1994)",comedy
1168,Little Buddha (1993),drama
1169,Fresh (1994),drama
1170,Spanking the Monkey (1994),comedy
1171,Wild Reeds (1994),drama
1172,"Women, The (1939)",comedy
1173,Bliss (1997),drama
1174,Caught (1996),drama
1175,Hugo Pool (1997),romance
1176,Welcome To Sarajevo (1997),drama
1177,Dunston Checks In (1996),comedy
1178,Major Payne (1994),comedy
1179,Man of the House (1995),comedy
1180,I Love Trouble (1994),action
1181,"Low Down Dirty Shame, A (1994)",action
1182,Cops and Robbersons (1994),comedy
1183,"Cowboy Way, The (1994)",action
1184,"Endless Summer 2, The (1994)",documentary
1185,In the Army Now (1994),comedy
1186,"Inkwell, The (1994)",comedy
1187,Switchblade Sisters (1975),crime
1188,Young Guns II (1990),action
1189,Prefontaine (1997),drama
1190,That Old Feeling (1997),comedy
1191,"Letter From Death Row, A (1998)",crime
1192,"Boys of St. Vincent, The (1993)",drama
1193,Before the Rain (Pred dozhdot) (1994),drama
1194,Once Were Warriors (1994),crime
1195,Strawberry and Chocolate (Fresa y chocolate) (1993),drama
1196,"Savage Nights (Nuits fauves, Les) (1992)",drama
1197,"Family Thing, A (1996)",comedy
1198,Purple Noon (1960),crime
1199,Cemetery Man (Dellamorte Dellamore) (1994),comedy
1200,Kim (1950),children
1201,Marlene Dietrich: Shadow and Light (1996) ,documentary
1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",comedy
1203,Top Hat (1935),comedy
1204,To Be or Not to Be (1942),comedy
1205,"Secret Agent, The (1996)",drama
1206,Amos & Andrew (1993),comedy
1207,Jade (1995),thriller
1208,Kiss of Death (1995),crime
1209,Mixed Nuts (1994),comedy
1210,Virtuosity (1995),sci-fi
1211,Blue Sky (1994),drama
1212,Flesh and Bone (1993),drama
1213,Guilty as Sin (1993),crime
1214,In the Realm of the Senses (Ai no corrida) (1976),drama
1215,Barb Wire (1996),action
1216,Kissed (1996),romance
1217,Assassins (1995),thriller
1218,Friday (1995),comedy
1219,"Goofy Movie, A (1995)",animation
1220,Higher Learning (1995),drama
1221,When a Man Loves a Woman (1994),drama
1222,Judgment Night (1993),action
1223,King of the Hill (1993),drama
1224,"Scout, The (1994)",drama
1225,Angus (1995),comedy
1226,Night Falls on Manhattan (1997),crime
1227,"Awfully Big Adventure, An (1995)",drama
1228,Under Siege 2: Dark Territory (1995),action
1229,Poison Ivy II (1995),drama
1230,Ready to Wear (Pret-A-Porter) (1994),comedy
1231,Marked for Death (1990),action
1232,Madonna: Truth or Dare (1991),documentary
1233,Nénette et Boni (1996),drama
1234,Chairman of the Board (1998),comedy
1235,"Big Bang Theory, The (1994)",crime
1236,"Other Voices, Other Rooms (1997)",drama
1237,Twisted (1996),comedy
1238,Full Speed (1996),drama
1239,Cutthroat Island (1995),action
1240,Ghost in the Shell (Kokaku kidotai) (1995),animation
1241,"Van, The (1996)",comedy
1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",comedy
1243,Night Flier (1997),horror
1244,Metro (1997),action
1245,Gridlock'd (1997),crime
1246,Bushwhacked (1995),comedy
1247,Bad Girls (1994),western
1248,Blink (1994),thriller
1249,For Love or Money (1993),comedy
1250,Best of the Best 3: No Turning Back (1995),action
1251,A Chef in Love (1996),comedy
1252,"Contempt (Mépris, Le) (1963)",drama
1253,"Tie That Binds, The (1995)",thriller
1254,Gone Fishin' (1997),comedy
1255,Broken English (1996),drama
1256,"Designated Mourner, The (1997)",drama
1257,"Designated Mourner, The (1997)",drama
1258,Trial and Error (1997),comedy
1259,Pie in the Sky (1995),comedy
1260,Total Eclipse (1995),drama
1261,"Run of the Country, The (1995)",drama
1262,Walking and Talking (1996),romance
1263,Foxfire (1996),drama
1264,Nothing to Lose (1994),drama
1265,Star Maps (1997),drama
1266,Bread and Chocolate (Pane e cioccolata) (1973),drama
1267,Clockers (1995),drama
1268,Bitter Moon (1992),drama
1269,Love in the Afternoon (1957),comedy
1270,Life with Mikey (1993),comedy
1271,North (1994),comedy
1272,Talking About Sex (1994),comedy
1273,Color of Night (1994),drama
1274,Robocop 3 (1993),sci-fi
1275,Killer (Bulletproof Heart) (1994),thriller
1276,Sunset Park (1996),drama
1277,Set It Off (1996),action
1278,Selena (1997),drama
1279,Wild America (1997),adventure
1280,Gang Related (1997),crime
1281,Manny & Lo (1996),drama
1282,"Grass Harp, The (1995)",drama
1283,Out to Sea (1997),comedy
1284,Before and After (1996),drama
1285,Princess Caraboo (1994),drama
1286,Shall We Dance? (1937),comedy
1287,Ed (1996),comedy
1288,Denise Calls Up (1995),comedy
1289,Jack and Sarah (1995),romance
1290,Country Life (1994),drama
1291,Celtic Pride (1996),comedy
1292,"Simple Wish, A (1997)",children
1293,Star Kid (1997),adventure
1294,Ayn Rand: A Sense of Life (1997),documentary
1295,Kicked in the Head (1997),comedy
1296,Indian Summer (1996),comedy
1297,Love Affair (1994),drama
1298,"Band Wagon, The (1953)",comedy
1299,Penny Serenade (1941),drama
1300,'Til There Was You (1997),drama
1301,Stripes (1981),comedy
1302,Late Bloomers (1996),comedy
1303,"Getaway, The (1994)",action
1304,New York Cop (1996),action
1305,National Lampoon's Senior Trip (1995),comedy
1306,Delta of Venus (1994),drama
1307,Carmen Miranda: Bananas Is My Business (1994),documentary
1308,Babyfever (1994),comedy
1309,"Very Natural Thing, A (1974)",drama
1310,"Walk in the Sun, A (1945)",drama
1311,Waiting to Exhale (1995),comedy
1312,"Pompatus of Love, The (1996)",comedy
1313,Palmetto (1998),film-noir
1314,Surviving the Game (1994),action
1315,Inventing the Abbotts (1997),drama
1316,"Horse Whisperer, The (1998)",drama
1317,"Journey of August King, The (1995)",drama
1318,Catwalk (1995),documentary
1319,"Neon Bible, The (1995)",drama
1320,Homage (1995),drama
1321,Open Season (1996),comedy
1322,Metisse (Café au Lait) (1993),comedy
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",drama
1324,Loaded (1994),drama
1325,August (1996),drama
1326,Boys (1996),drama
1327,Captives (1994),drama
1328,Of Love and Shadows (1994),drama
1329,"Low Life, The (1994)",drama
1330,An Unforgettable Summer (1994),drama
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",documentary
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),drama
1333,Midnight Dancers (Sibak) (1994),comedy
1334,Somebody to Love (1994),drama
1335,American Buffalo (1996),drama
1336,Kazaam (1996),children
1337,Larger Than Life (1996),comedy
1338,Two Deaths (1995),drama
1339,Stefano Quantestorie (1993),comedy
1340,"Crude Oasis, The (1995)",romance
1341,Hedd Wyn (1992),drama
1342,"Convent, The (Convento, O) (1995)",drama
1343,Lotto Land (1995),drama
1344,"Story of Xinghua, The (1993)",drama
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",drama
1346,Dingo (1992),drama
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",drama
1348,Every Other Weekend (1990),drama
1349,Mille bolle blu (1993),comedy
1350,Crows and Sparrows (1949),drama
1351,Lover's Knot (1996),comedy
1352,Shadow of Angels (Schatten der Engel) (1976),drama
1353,1-900 (1994),romance
1354,Venice/Venice (1992),drama
1355,Infinity (1996),drama
1356,Ed's Next Move (1996),comedy
1357,For the Moment (1994),romance
1358,The Deadly Cure (1996),action
1359,Boys in Venice (1996),drama
1360,"Sexual Life of the Belgians, The (1994)",comedy
1361,"Search for One-eye Jimmy, The (1996)",comedy
1362,American Strays (1996),action
1363,"Leopard Son, The (1996)",documentary
1364,Bird of Prey (1996),action
1365,Johnny 100 Pesos (1993),action
1366,JLG/JLG - autoportrait de décembre (1994),documentary
1367,Faust (1994),animation
1368,Mina Tannenbaum (1994),drama
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",drama
1370,I Can't Sleep (J'ai pas sommeil) (1994),drama
1371,"Machine, The (1994)",comedy
1372,"Stranger, The (1994)",action
1373,Good Morning (1971),unknown
1374,Falling in Love Again (1980),comedy
1375,"Cement Garden, The (1993)",drama
1376,Meet Wally Sparks (1997),comedy
1377,Hotel de Love (1996),comedy
1378,Rhyme & Reason (1997),documentary
1379,Love and Other Catastrophes (1996),romance
1380,Hollow Reed (1996),drama
1381,Losing Chase (1996),drama
1382,"Bonheur, Le (1965)",drama
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",adventure
1384,Squeeze (1996),drama
1385,Roseanna's Grave (For Roseanna) (1997),comedy
1386,Tetsuo II: Body Hammer (1992),sci-fi
1387,Fall (1997),romance
1388,Gabbeh (1996),drama
1389,Mondo (1996),drama
1390,"Innocent Sleep, The (1995)",crime
1391,For Ever Mozart (1996),drama
1392,"Locusts, The (1997)",drama
1393,Stag (1997),action
1394,Swept from the Sea (1997),romance
1395,Hurricane Streets (1998),drama
1396,Stonewall (1995),drama
1397,Of Human Bondage (1934),drama
1398,Anna (1996),drama
1399,Stranger in the House (1997),thriller
1400,Picture Bride (1995),drama
1401,M. Butterfly (1993),drama
1402,"Ciao, Professore! (1993)",drama
1403,Caro Diario (Dear Diary) (1994),comedy
1404,Withnail and I (1987),comedy
1405,Boy's Life 2 (1997),drama
1406,When Night Is Falling (1995),drama
1407,"Specialist, The (1994)",action
1408,Gordy (1995),comedy
1409,"Swan Princess, The (1994)",animation
1410,Harlem (1993),drama
1411,Barbarella (1968),adventure
1412,Land Before Time III: The Time of the Great Giving (1995) (V),animation
1413,Street Fighter (1994),action
1414,Coldblooded (1995),action
1415,"Next Karate Kid, The (1994)",action
1416,No Escape (1994),action
1417,"Turning, The (1992)",drama
1418,"Joy Luck Club, The (1993)",drama
1419,Highlander III: The Sorcerer (1994),action
1420,Gilligan's Island: The Movie (1998),comedy
1421,My Crazy Life (Mi vida loca) (1993),drama
1422,Suture (1993),film-noir
1423,"Walking Dead, The (1995)",drama
1424,I Like It Like That (1994),comedy
1425,I'll Do Anything (1994),comedy
1426,Grace of My Heart (1996),comedy
1427,Drunks (1995),drama
1428,SubUrbia (1997),comedy
1429,Sliding Doors (1998),drama
1430,Ill Gotten Gains (1997),drama
1431,Legal Deceit (1997),thriller
1432,"Mighty, The (1998)",drama
1433,Men of Means (1998),action
1434,Shooting Fish (1997),romance
1435,"Steal Big, Steal Little (1995)",comedy
1436,Mr. Jones (1993),drama
1437,House Party 3 (1994),comedy
1438,Panther (1995),drama
1439,Jason's Lyric (1994),crime
1440,Above the Rim (1994),drama
1441,Moonlight and Valentino (1995),drama
1442,"Scarlet Letter, The (1995)",drama
1443,8 Seconds (1994),drama
1444,That Darn Cat! (1965),children
1445,Ladybird Ladybird (1994),drama
1446,"Bye Bye, Love (1995)",comedy
1447,Century (1993),drama
1448,My Favorite Season (1993),drama
1449,Pather Panchali (1955),drama
1450,Golden Earrings (1947),adventure
1451,Foreign Correspondent (1940),thriller
1452,Lady of Burlesque (1943),comedy
1453,Angel on My Shoulder (1946),crime
1454,Angel and the Badman (1947),western
1455,"Outlaw, The (1943)",western
1456,Beat the Devil (1954),comedy
1457,Love Is All There Is (1996),comedy
1458,"Damsel in Distress, A (1937)",comedy
1459,Madame Butterfly (1995),musical
1460,Sleepover (1995),comedy
1461,Here Comes Cookie (1935),comedy
1462,"Thieves (Voleurs, Les) (1996)",crime
1463,"Boys, Les (1997)",comedy
1464,"Stars Fell on Henrietta, The (1995)",drama
1465,Last Summer in the Hamptons (1995),comedy
1466,Margaret's Museum (1995),drama
1467,"Saint of Fort Washington, The (1993)",drama
1468,"Cure, The (1995)",drama
1469,Tom and Huck (1995),adventure
1470,Gumby: The Movie (1995),animation
1471,Hideaway (1995),thriller
1472,"Visitors, The (Visiteurs, Les) (1993)",comedy
1473,"Little Princess, The (1939)",children
1474,Nina Takes a Lover (1994),comedy
1475,Bhaji on the Beach (1993),comedy
1476,Raw Deal (1948),film-noir
1477,Nightwatch (1997),horror
1478,Dead Presidents (1995),action
1479,Reckless (1995),comedy
1480,Herbie Rides Again (1974),adventure
1481,S.F.W. (1994),drama
1482,"Gate of Heavenly Peace, The (1995)",documentary
1483,"Man in the Iron Mask, The (1998)",action
1484,"Jerky Boys, The (1994)",action
1485,"Colonel Chabert, Le (1994)",drama
1486,Girl in the Cadillac (1995),drama
1487,Even Cowgirls Get the Blues (1993),comedy
1488,Germinal (1993),drama
1489,Chasers (1994),comedy
1490,Fausto (1993),comedy
1491,Tough and Deadly (1995),action
1492,Window to Paris (1994),comedy
1493,"Modern Affair, A (1995)",romance
1494,"Mostro, Il (1994)",comedy
1495,Flirt (1995),drama
1496,Carpool (1996),comedy
1497,"Line King: Al Hirschfeld, The (1996)",documentary
1498,Farmer & Chase (1995),comedy
1499,Grosse Fatigue (1994),comedy
1500,Santa with Muscles (1996),comedy
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),war
1502,Naked in New York (1994),comedy
1503,Gold Diggers: The Secret of Bear Mountain (1995),adventure
1504,"Bewegte Mann, Der (1994)",comedy
1505,Killer: A Journal of Murder (1995),crime
1506,Nelly & Monsieur Arnaud (1995),drama
1507,Three Lives and Only One Death (1996),comedy
1508,"Babysitter, The (1995)",drama
1509,Getting Even with Dad (1994),comedy
1510,Mad Dog Time (1996),crime
1511,Children of the Revolution (1996),comedy
1512,"World of Apu, The (Apur Sansar) (1959)",drama
1513,Sprung (1997),comedy
1514,Dream With the Fishes (1997),drama
1515,Wings of Courage (1995),adventure
1516,"Wedding Gift, The (1994)",drama
1517,Race the Sun (1996),drama
1518,Losing Isaiah (1995),drama
1519,New Jersey Drive (1995),crime
1520,"Fear, The (1995)",horror
1521,Mr. Wonderful (1993),comedy
1522,Trial by Jury (1994),thriller
1523,"Good Man in Africa, A (1994)",action
1524,Kaspar Hauser (1993),drama
1525,"Object of My Affection, The (1998)",comedy
1526,Witness (1985),drama
1527,Senseless (1998),comedy
1528,Nowhere (1997),drama
1529,Underground (1995),war
1530,Jefferson in Paris (1995),drama
1531,Far From Home: The Adventures of Yellow Dog (1995),adventure
1532,Foreign Student (1994),drama
